1088036,1007040040
1089007,1049049005
1089011,1032032005
1089013,1028028011
1089018,1041005005
1089045,1052052011
1089046,1049049038
1089081,1039007007
1089086,1011011055
1089091,1032032005
1089099,1034039058
1090029,1033058007
1090035,1059059002
1090057,1013044056
1090100,1058056056
1091046,1042042038
1091056,1043043006
1091063,1018018013
1091090,1042042038
1092029,1031054003
1092032,1046046061
1092041,1003003005
1092084,1003061061
1093009,1008008008
1093042,1002002037
1093073,1002003003
1094044,1057057002
1094062,1002038038
1094093,1017014014
1095007,1002001001
1096005,1015015004
1096007,1034028011
1096010,1019019000
1096030,1034026009
1096032,1052037004
1096036,1034034007
1096048,1019019019
1096061,1004005005
1096091,1019037037
1097013,1004004011
1097038,1032032004
1097060,1018018018
1097079,1004038038
1097083,1004038038
1098021,1002022022
1098036,1039039007
1099060,1038018000
1099083,1060060030
1100030,1038038039
1100032,1015015015
1100037,1034011007
1100061,1033033019
1100064,1059059013
1100071,1040007007
1100097,1007051056
1100100,1032033034
1101029,1055055002
1101060,1041038000
1101083,1018037037
1102038,1058058016
1102070,1034007007
1103049,1006002002
1103055,1002002003
1103063,1002038003
1103094,1006058037
1104009,1057057002
1104029,1060014014
1104073,1013040040
1104090,1014002001
1105003,1037016016
1105024,1037037002
1105025,1002055055
1105031,1030030013
1105065,1002002055
1105094,1016016002
1106029,1056056055
1106035,1055002002
1106042,1047013013
1106060,1038002002
1106067,1055055016
1106071,1002002055
1106079,1050050037
1106081,1002002055
1107067,1054054016
1107071,1039040007
1107079,1039039007
1107083,1002002037
1108012,1012012004
1108023,1012012037
1108033,1012012055
1108048,1031031036
1108059,1012049049
1108091,1012004031
1108098,1031031033
1109037,1040058040
1109039,1033059058
1109057,1032058007
1109071,1002002002
1109072,1037037037
1109079,1058057057
1109080,1016037037
1109089,1037037037
1109092,1059059007
1109100,1015015007
1110009,1055037037
1110021,1059001001
1110031,1027057003
1110032,1054057057
1110041,1047047002
1110071,1007007037
1110089,1039039038
1111004,1033033001
1111009,1040040040
1111025,1038039039
1111039,1013013043
1111044,1001001001
1111082,1002002002
1111090,1001001001
1111093,1033002002
1111096,1033033059
1112002,1032011004
1112007,1032028028
1112010,1032034004
1112013,1034011011
1112032,1004004011
1112037,1040032007
1112041,1034057057
1112058,1028005005
1112066,1004011034
1112092,1028011034
1112097,1028011005
1113004,1016002002
1113006,1035037054
1113008,1012037035
1113012,1004004055
1113024,1030038035
1113031,1058037037
1113033,1012012035
1113036,1039035035
1113048,1031031054
1113065,1037037055
1113067,1016037002
1113078,1035033036
1113091,1035036055
1113098,1035030060
1114014,1002057057
1114025,1040040002
1114035,1002002057
1114093,1002002002
